instance_path,n,m,category
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round54_restrict510_maplesat_preprocess.cnf,9086,48915,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict440_maplesat_preprocess.cnf,12358,80458,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict445_maplesat_preprocess.cnf,12287,79779,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict450_maplesat_preprocess.cnf,12220,79104,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict455_maplesat_preprocess.cnf,12136,78106,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict460_maplesat_preprocess.cnf,12069,77167,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict465_maplesat_preprocess.cnf,11995,76202,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict470_maplesat_preprocess.cnf,11920,75236,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict475_maplesat_preprocess.cnf,11851,74292,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict480_maplesat_preprocess.cnf,11767,73307,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict485_maplesat_preprocess.cnf,11630,71180,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict490_maplesat_preprocess.cnf,11405,68241,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict495_maplesat_preprocess.cnf,11101,64875,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict500_maplesat_preprocess.cnf,10762,61269,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict505_maplesat_preprocess.cnf,10353,57399,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round56_restrict510_maplesat_preprocess.cnf,9749,52513,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict440_maplesat_preprocess.cnf,12988,84885,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict445_maplesat_preprocess.cnf,12946,84361,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict450_maplesat_preprocess.cnf,12864,83585,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict455_maplesat_preprocess.cnf,12782,82598,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict460_maplesat_preprocess.cnf,12712,81657,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict465_maplesat_preprocess.cnf,12638,80697,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict470_maplesat_preprocess.cnf,12561,79718,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict475_maplesat_preprocess.cnf,12494,78786,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict480_maplesat_preprocess.cnf,12399,77741,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict485_maplesat_preprocess.cnf,12278,75611,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict490_maplesat_preprocess.cnf,12068,72591,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict495_maplesat_preprocess.cnf,11745,68962,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict500_maplesat_preprocess.cnf,11437,65404,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict505_maplesat_preprocess.cnf,11050,61411,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round58_restrict510_maplesat_preprocess.cnf,10583,57065,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict440_maplesat_preprocess.cnf,13599,89246,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict445_maplesat_preprocess.cnf,13555,88707,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict450_maplesat_preprocess.cnf,13476,87969,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict455_maplesat_preprocess.cnf,13405,87027,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict460_maplesat_preprocess.cnf,13328,86045,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict465_maplesat_preprocess.cnf,13251,85068,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict470_maplesat_preprocess.cnf,13173,84076,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict475_maplesat_preprocess.cnf,13106,83138,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict480_maplesat_preprocess.cnf,13006,82083,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict485_maplesat_preprocess.cnf,12877,79908,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict490_maplesat_preprocess.cnf,12664,76709,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict495_maplesat_preprocess.cnf,12341,72879,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict500_maplesat_preprocess.cnf,11924,68624,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict505_maplesat_preprocess.cnf,11446,63940,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round60_restrict510_maplesat_preprocess.cnf,10831,58635,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict440_maplesat_preprocess.cnf,14287,93941,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict445_maplesat_preprocess.cnf,14225,93329,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict450_maplesat_preprocess.cnf,14156,92632,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict455_maplesat_preprocess.cnf,14074,91637,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict460_maplesat_preprocess.cnf,14001,90679,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict465_maplesat_preprocess.cnf,13927,89716,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict470_maplesat_preprocess.cnf,13850,88738,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict475_maplesat_preprocess.cnf,13781,87792,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict480_maplesat_preprocess.cnf,13702,86830,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict485_maplesat_preprocess.cnf,13562,84541,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict490_maplesat_preprocess.cnf,13336,81128,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict495_maplesat_preprocess.cnf,13023,77165,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict500_maplesat_preprocess.cnf,12641,72843,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict505_maplesat_preprocess.cnf,12223,68352,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round62_restrict510_maplesat_preprocess.cnf,11643,63062,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict440_maplesat_preprocess.cnf,14930,98533,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict445_maplesat_preprocess.cnf,14873,97932,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict450_maplesat_preprocess.cnf,14803,97219,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict455_maplesat_preprocess.cnf,14725,96240,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict460_maplesat_preprocess.cnf,14648,95254,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict465_maplesat_preprocess.cnf,14573,94288,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict470_maplesat_preprocess.cnf,14497,93331,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict475_maplesat_preprocess.cnf,14435,92423,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict480_maplesat_preprocess.cnf,14331,91344,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict485_maplesat_preprocess.cnf,14197,89094,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict490_maplesat_preprocess.cnf,13984,85609,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict495_maplesat_preprocess.cnf,13658,81369,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict500_maplesat_preprocess.cnf,13293,76994,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict505_maplesat_preprocess.cnf,12851,72212,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round64_restrict510_maplesat_preprocess.cnf,12225,66464,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict440_maplesat_preprocess.cnf,15548,103090,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict445_maplesat_preprocess.cnf,15493,102497,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict450_maplesat_preprocess.cnf,15430,101832,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict455_maplesat_preprocess.cnf,15345,100828,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict460_maplesat_preprocess.cnf,15263,99814,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict465_maplesat_preprocess.cnf,15189,98836,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict470_maplesat_preprocess.cnf,15102,97812,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict475_maplesat_preprocess.cnf,15041,96899,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict480_maplesat_preprocess.cnf,14952,95889,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict485_maplesat_preprocess.cnf,14830,93665,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict490_maplesat_preprocess.cnf,14630,90233,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict495_maplesat_preprocess.cnf,14311,85904,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict500_maplesat_preprocess.cnf,13913,81132,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict505_maplesat_preprocess.cnf,13459,76033,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round66_restrict510_maplesat_preprocess.cnf,12674,69205,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict440_maplesat_preprocess.cnf,16189,107692,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict445_maplesat_preprocess.cnf,16133,107072,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict450_maplesat_preprocess.cnf,16058,106354,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict455_maplesat_preprocess.cnf,15982,105399,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict460_maplesat_preprocess.cnf,15908,104438,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict465_maplesat_preprocess.cnf,15832,103477,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict470_maplesat_preprocess.cnf,15764,102542,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict475_maplesat_preprocess.cnf,15692,101592,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict480_maplesat_preprocess.cnf,15592,100524,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict485_maplesat_preprocess.cnf,15442,98169,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict490_maplesat_preprocess.cnf,15234,94515,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict495_maplesat_preprocess.cnf,14927,90010,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict500_maplesat_preprocess.cnf,14523,85139,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict505_maplesat_preprocess.cnf,14101,80007,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round68_restrict510_maplesat_preprocess.cnf,13433,73618,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict440_maplesat_preprocess.cnf,16822,112292,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict445_maplesat_preprocess.cnf,16768,111700,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict450_maplesat_preprocess.cnf,16692,110975,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict455_maplesat_preprocess.cnf,16624,110045,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict460_maplesat_preprocess.cnf,16549,109084,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_two_operand_restricted/round70_restrict465_maplesat_preprocess.cnf,16471,108102,crypto
